blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""511076112022""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1676.00,734.00,121.86,40,50,65,29,37,48,11,13,16,5.42,32.64,1.50,1,1,14082,13890,13349,3,3,3,11498,11203,10261,9444,9176,8314,2054,2026,1947,0,0,0,0,0,0,9.2,6.7,6.74,6.02,21596,1,26167,79,8,242,833,2530,2545,2517,56,44
"""511076110233""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1519.00,585.00,161.88,38,48,61,25,32,42,13,16,19,7.37,26.64,1.72,2,2,17629,17326,16616,2,2,2,13372,13106,12141,10800,10578,9717,2572,2528,2423,0,0,0,0,0,0,8.8,6.6,7.10,3.61,20203,13,28668,79,7,271,671,2198,2413,1863,61,39
"""511076110252""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3262.00,1216.00,630.10,41,51,65,27,34,45,14,17,21,8.26,15.93,1.82,2,2,19641,19307,18539,2,2,1,14271,14012,13035,11405,11195,10331,2865,2817,2704,0,0,0,0,0,0,8.7,5.0,16.78,1.93,15388,7,18786,81,15,77,932,2344,2450,2158,64,36
"""511076110242""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,6455.00,1786.00,5933.56,58,72,93,41,51,67,17,21,26,10.72,3.23,2.26,2,2,23095,22947,22418,2,2,2,17531,17246,16045,14162,13898,12776,3369,3348,3269,0,0,0,0,0,0,2.0,4.6,0.84,0.30,11716,74,15108,81,85,16,2175,3530,3630,2312,92,8
"""511076110162""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1053.00,554.00,129.52,34,42,54,20,26,34,14,17,20,5.51,23.59,1.89,2,2,15630,15481,14953,3,3,3,14168,13820,12634,11888,11562,10453,2280,2258,2181,0,0,0,0,0,0,6.2,7.4,3.58,4.28,21708,54,33969,78,19,124,1120,1768,1920,,93,7
"""511076110132""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2787.00,860.00,309.88,43,54,70,29,36,47,15,18,22,8.80,24.42,1.97,2,2,19682,19399,18713,2,2,2,15254,15017,14010,12382,12187,11281,2871,2830,2729,0,0,0,0,0,0,7.6,6.8,4.18,2.78,20187,39,26831,79,9,173,786,2480,2414,2676,76,24
"""511076110202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2822.00,1216.00,114.25,32,40,52,21,26,35,11,14,17,5.84,62.12,1.55,2,1,14948,14730,14180,3,3,3,11908,11656,10782,9727,9506,8714,2181,2149,2068,0,0,0,0,0,0,9.1,7.0,8.38,10.64,20366,5,28605,78,9,252,921,1815,1977,1753,30,70
"""511076110192""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3402.00,1036.00,705.08,49,61,79,34,42,56,15,19,23,9.02,13.26,2.10,2,2,19995,19815,19276,3,3,2,16073,15830,14760,13156,12939,11948,2917,2891,2811,0,0,0,0,0,0,4.9,7.6,2.56,1.47,21212,59,32091,78,25,80,1161,2929,2976,2500,90,10
"""511076110201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1857.00,607.00,178.51,45,56,72,30,37,49,15,19,23,8.93,30.35,2.07,2,2,20192,19948,19316,2,2,2,15942,15703,14649,12996,12793,11832,2946,2910,2817,0,0,0,0,0,0,7.1,7.0,3.97,3.40,20794,56,28806,79,7,206,755,2562,2681,,96,4
"""511076110172""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1311.00,554.00,74.21,33,41,53,22,27,36,11,14,17,5.43,40.51,1.55,2,1,14660,14391,13737,2,2,2,11846,11568,10636,9707,9468,8633,2139,2099,2003,0,0,0,0,0,0,8.7,7.8,10.05,7.47,21951,19,36091,77,7,259,722,1878,2871,1162,42,58
"""511076110171""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1893.00,753.00,288.32,41,51,65,27,34,44,14,17,21,7.27,18.98,1.90,2,2,17771,17591,17047,3,3,3,14487,14210,13154,11895,11644,10667,2593,2566,2486,0,0,0,0,0,0,7.5,7.6,3.47,2.61,21361,33,37636,78,16,133,904,2327,2343,2210,88,12
"""511076110151""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2845.00,1092.00,932.68,41,51,66,28,35,46,13,16,20,7.02,8.22,1.80,2,2,16884,16664,16080,3,3,3,13780,13507,12497,11317,11076,10152,2463,2431,2345,0,0,0,0,0,0,7.1,7.4,13.13,1.17,20293,32,34576,78,21,61,1037,2432,2972,1828,59,41
"""511076110161""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1192.00,462.00,129.69,42,52,66,27,34,44,15,18,22,7.78,27.71,1.98,2,2,18774,18565,17976,2,2,2,15180,14909,13829,12441,12201,11208,2739,2708,2621,0,0,0,0,0,0,7.1,7.3,4.92,3.56,20880,49,31824,78,10,173,843,2330,2342,2170,93,7
"""511076110191""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2448.00,755.00,453.26,46,57,74,30,38,50,16,19,24,8.86,14.76,2.15,2,2,19787,19651,19187,3,3,3,16386,16131,15017,13499,13264,12219,2887,2867,2798,0,0,0,0,0,0,4.3,7.0,2.46,1.67,20998,72,28542,78,21,120,1368,2613,2635,2341,93,7
"""511076110203""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2550.00,862.00,2950.06,43,53,69,29,36,48,14,17,21,7.91,2.31,1.89,2,2,18292,17983,17283,3,3,3,14507,14268,13303,11838,11645,10783,2669,2624,2520,0,0,0,0,0,0,7.1,6.3,7.35,0.29,17237,24,50771,79,36,37,1590,2493,3669,1805,44,56
"""511076110181""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1908.00,597.00,194.44,36,44,57,23,29,38,12,15,19,7.30,22.40,1.67,2,2,17086,16775,16069,2,2,2,12955,12720,11837,10462,10273,9493,2493,2447,2343,0,0,0,0,0,0,8.9,7.6,11.82,3.07,20570,7,37996,78,7,217,762,2004,2339,1750,43,57
"""511076110163""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1456.00,670.00,189.10,42,53,68,29,36,47,14,17,21,6.32,22.40,1.91,2,2,16725,16600,16109,3,3,3,14437,14107,12949,11997,11685,10599,2440,2422,2349,0,0,0,0,0,0,7.0,7.3,4.99,3.54,21126,30,35908,78,32,61,1315,2469,2488,,99,1
"""511076119002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2260.00,627.00,274.07,54,67,87,38,47,62,16,20,25,10.10,23.10,2.22,2,2,21471,21167,20430,2,2,1,17039,16777,15628,13907,13689,12649,3132,3088,2979,0,0,0,0,0,0,4.7,5.2,3.23,2.29,17508,89,21493,81,8,177,875,3250,3513,,93,7
"""511076118043""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1811.00,510.00,361.14,56,70,90,39,49,65,17,21,25,10.08,14.23,2.27,2,2,21598,21346,20677,2,2,2,17405,17126,15925,14254,14011,12910,3151,3114,3015,0,0,0,0,0,0,3.6,5.2,2.12,1.41,18384,89,26431,81,15,153,884,3393,3393,,100,0
"""511076118042""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4961.00,1649.00,1671.87,46,57,74,31,39,51,15,18,23,8.62,8.50,2.03,2,2,19808,19653,19156,2,2,2,15603,15334,14259,12713,12467,11465,2890,2867,2794,0,0,0,0,0,0,6.4,5.2,1.15,0.99,16115,31,30650,81,41,40,1601,2682,2779,2287,80,20
"""511076118063""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,7681.00,2233.00,6329.18,55,68,88,37,47,62,18,22,27,11.27,3.98,2.33,2,2,24720,24523,23911,2,2,1,18223,17954,16757,14616,14377,13270,3606,3578,3487,0,0,0,0,0,0,1.5,4.4,1.32,0.35,14213,74,17499,82,132,8,3193,3224,3250,2359,97,3
"""511076119001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,5692.00,1609.00,2683.86,56,70,91,40,50,66,17,21,25,10.31,6.18,2.24,2,2,22302,22093,21496,2,2,2,17303,17065,15958,14050,13842,12823,3254,3223,3135,0,0,0,0,0,0,3.7,5.4,1.28,0.60,15156,58,30040,80,45,30,1966,3431,3428,3501,96,4
"""511076118051""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2838.00,846.00,255.27,46,57,73,30,38,50,15,19,23,9.40,31.16,2.05,2,2,20630,20320,19574,2,2,2,15902,15623,14502,12892,12658,11647,3010,2964,2854,0,0,0,0,0,0,7.0,5.0,6.38,3.31,16834,62,25804,81,5,241,623,2630,2644,2400,94,6
"""511076118061""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4864.00,1333.00,7179.24,60,74,96,42,52,69,18,22,27,11.82,2.20,2.37,2,2,25146,24877,24118,1,1,1,18524,18194,16874,14856,14565,13357,3669,3629,3517,0,0,0,0,0,0,0.7,3.4,0.26,0.19,9839,100,11628,83,110,13,2620,3609,3918,870,90,10
"""511076118062""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,6893.00,1993.00,821.64,49,61,79,33,42,55,16,20,24,9.87,23.94,2.14,2,2,21629,21400,20781,2,2,2,16604,16349,15252,13448,13227,12222,3155,3122,3031,0,0,0,0,0,0,6.3,4.5,4.57,2.43,14234,44,15482,81,23,83,880,2875,2888,2723,92,8
"""511076116021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1448.00,373.00,250.02,44,55,71,26,32,43,18,22,28,10.36,15.46,2.47,2,2,22569,22346,21756,2,2,2,18779,18618,17553,15486,15358,14380,3293,3260,3173,0,0,0,0,0,0,3.0,6.5,2.32,1.49,24179,98,46670,79,18,118,1206,2238,2287,,98,2
"""511076116012""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2383.00,742.00,481.02,39,49,63,24,30,40,15,19,23,8.61,13.28,2.03,2,2,19751,19492,18841,2,2,2,15646,15407,14373,12765,12563,11625,2881,2844,2748,0,0,0,0,0,0,6.0,6.3,3.79,1.54,20468,46,55984,79,24,80,1365,2102,2091,2127,71,29
"""511076118033""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1922.00,639.00,146.54,41,51,65,27,34,45,14,17,21,8.38,36.56,1.82,2,2,19164,18835,18069,2,2,2,14228,13954,12939,11432,11206,10304,2796,2748,2635,0,0,0,0,0,0,8.6,5.3,9.43,4.36,17625,19,22266,81,6,218,712,2331,2500,1885,74,26
"""511076118041""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1402.00,594.00,295.11,44,55,71,30,38,50,14,17,21,7.62,15.35,1.89,2,2,18991,18682,17935,1,1,1,14648,14355,13279,11878,11630,10663,2771,2726,2615,0,0,0,0,0,0,6.9,5.4,5.97,2.01,16738,41,23263,80,16,112,879,2620,3235,1479,65,35
"""511076118031""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2966.00,807.00,287.65,52,65,84,36,46,60,16,20,24,10.12,28.39,2.14,2,2,21616,21264,20463,1,1,1,16585,16332,15230,13432,13230,12246,3154,3102,2984,0,0,0,0,0,0,6.4,4.8,4.44,2.81,17679,72,21751,81,6,209,707,3152,3224,2730,85,15
"""511076116011""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1551.00,643.00,257.61,35,44,56,22,28,36,13,16,20,7.19,17.94,1.78,2,2,17902,17662,17041,3,3,2,13756,13494,12516,11144,10917,10031,2612,2577,2485,0,0,0,0,0,0,9.1,6.3,10.19,2.50,20138,4,51574,79,8,159,692,1909,1860,2250,89,11
"""511076118011""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4866.00,1375.00,495.90,50,62,81,34,43,57,16,19,24,10.04,27.83,2.09,2,2,21712,21381,20605,1,1,1,16300,16050,14978,13132,12930,11973,3168,3119,3005,0,0,0,0,0,0,6.8,4.9,3.28,2.77,15765,51,17182,81,11,172,779,2982,3068,2573,83,17
"""511076117001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,941.00,451.00,130.87,33,41,52,21,26,34,12,15,18,5.79,19.96,1.63,2,2,15868,15570,14869,2,2,2,12569,12283,11311,10254,10012,9142,2315,2271,2168,0,0,0,0,0,0,8.7,6.6,8.54,3.45,25049,15,42519,79,7,264,757,1792,2008,1651,48,52
"""511076116022""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2692.00,924.00,91.36,32,39,50,19,24,31,13,16,19,7.05,71.28,1.68,2,2,17700,17352,16587,2,2,2,13155,12912,12002,10573,10380,9583,2582,2531,2419,0,0,0,0,0,0,9.1,6.5,10.88,10.11,22552,9,49477,79,5,391,557,1644,1589,1693,49,51
"""511076117002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3944.00,1056.00,355.55,44,55,71,26,33,44,18,22,27,10.19,30.27,2.42,2,2,22245,21993,21366,2,2,2,18455,18305,17278,15209,15096,14162,3245,3209,3116,0,0,0,0,0,0,3.1,6.9,2.53,2.97,26142,100,46596,79,17,140,1240,2280,2286,2246,86,14
"""511076118021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2237.00,722.00,532.09,43,54,70,29,37,48,14,17,21,8.37,11.36,1.91,2,2,19008,18770,18153,2,2,2,14762,14501,13477,11989,11762,10830,2773,2738,2647,0,0,0,0,0,0,8.3,5.5,8.56,1.36,17035,19,21385,80,10,145,716,2529,2576,2274,84,16
"""511076118023""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2738.00,834.00,301.01,42,52,67,27,33,44,15,18,22,9.05,25.08,1.98,2,2,20049,19731,18980,2,2,2,15381,15113,14043,12456,12234,11275,2925,2879,2768,0,0,0,0,0,0,7.5,5.4,7.70,2.77,17515,47,20761,80,6,234,581,2314,2781,,83,17
"""511076118012""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3976.00,1570.00,2380.21,39,49,62,25,32,42,14,17,21,7.39,4.87,1.86,2,2,18106,17874,17245,3,3,3,14338,14030,12943,11697,11422,10428,2642,2608,2515,0,0,0,0,0,0,7.6,5.2,7.72,0.66,14168,14,21203,81,44,26,1541,2191,2299,1843,78,22
"""511076118024""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4236.00,1291.00,448.03,50,62,80,34,43,57,16,19,24,9.67,27.88,2.11,2,2,21328,21063,20370,2,2,2,16339,16059,14924,13227,12986,11953,3112,3073,2971,0,0,0,0,0,0,6.1,5.0,3.50,2.88,16705,52,18547,81,17,105,816,2960,3002,2349,94,6
"""511076112093""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1314.00,613.00,116.99,43,53,68,30,37,49,13,16,19,6.39,33.46,1.72,2,2,16704,16555,16066,3,3,3,13257,12960,11933,10820,10545,9590,2437,2415,2343,0,0,0,0,0,0,9.1,6.6,10.71,5.24,20153,5,23165,79,7,312,765,2590,2655,,98,2
"""511076112082""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1492.00,414.00,267.57,56,70,90,39,48,64,17,21,26,10.10,15.63,2.34,2,2,21927,21784,21316,2,2,2,17865,17665,16579,14666,14487,13470,3199,3178,3109,0,0,0,0,0,0,3.0,6.5,2.93,1.55,19954,92,22458,79,21,81,1388,3344,3461,,97,3
"""511076115023""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1972.00,519.00,154.85,40,50,64,23,28,37,18,22,27,9.88,33.10,2.39,2,2,22033,21723,21008,2,2,2,18183,18017,16978,14968,14848,13914,3214,3169,3064,0,0,0,0,0,0,4.6,6.5,3.15,3.35,24956,98,42369,79,7,178,864,1961,2047,1512,84,16
"""511076113002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4038.00,1263.00,259.23,40,49,64,25,31,41,15,18,22,8.21,40.01,2.01,2,2,18681,18526,18061,3,3,3,15371,15118,14071,12645,12415,11437,2725,2703,2634,0,0,0,0,0,0,7.5,6.8,6.21,4.87,25211,52,35602,79,7,267,696,2158,2240,1957,71,29
"""511076113001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2712.00,823.00,231.00,38,47,60,23,29,38,14,18,22,8.43,30.02,1.95,2,2,19192,19065,18652,4,4,4,15018,14803,13857,12218,12021,11137,2800,2781,2720,0,0,0,0,0,0,8.8,6.8,10.49,3.56,24344,12,32976,79,7,258,777,1996,1922,2284,80,20
"""511076112091""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3093.00,872.00,508.61,55,69,89,39,48,64,17,20,25,10.04,17.21,2.24,2,2,21776,21558,20950,2,2,2,17266,17008,15854,14089,13863,12799,3177,3145,3055,0,0,0,0,0,0,2.8,6.5,2.15,1.71,18691,91,22104,79,25,89,1373,3344,3371,3009,93,7
"""511076112081""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2928.00,926.00,701.94,49,61,80,34,42,56,16,19,24,9.22,12.16,2.12,2,2,20724,20561,20055,2,2,2,16351,16106,15026,13328,13106,12101,3023,3000,2925,0,0,0,0,0,0,5.2,6.3,3.56,1.32,17222,57,20479,79,22,66,1480,2911,2993,2313,88,12
"""511076112092""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2033.00,655.00,297.99,48,59,77,33,41,54,15,18,23,8.27,18.19,2.06,2,2,18787,18690,18293,3,3,3,15643,15347,14201,12902,12620,11534,2741,2727,2668,0,0,0,0,0,0,6.2,6.8,3.95,2.20,22324,64,26901,79,9,129,896,2828,2964,,96,4
"""511076115022""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2579.00,902.00,774.04,36,45,58,22,27,36,15,18,22,8.00,9.32,2.03,2,2,19011,18749,18084,2,2,2,15503,15225,14115,12730,12489,11477,2774,2735,2637,0,0,0,0,0,0,4.4,6.5,2.02,1.17,24419,70,43957,79,21,79,886,1863,2234,1155,68,32
"""511076115011""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,988.00,373.00,477.75,36,45,58,24,30,40,12,15,18,6.55,5.11,1.63,2,2,16083,15852,15265,3,3,3,12570,12302,11375,10224,9989,9148,2346,2313,2226,0,0,0,0,0,0,8.8,6.6,19.21,0.78,20681,8,41374,79,8,135,778,2086,3150,1906,33,67
"""511076115012""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2773.00,1114.00,525.17,32,40,51,21,26,34,12,14,17,6.12,12.99,1.54,2,1,15690,15368,14664,2,2,2,11934,11695,10853,9645,9452,8715,2289,2242,2139,0,0,0,0,0,0,9.0,6.7,10.95,2.12,22536,2,44662,79,13,123,916,1782,1832,1779,5,95
"""511076114002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2339.00,528.00,164.93,42,52,68,24,30,40,18,22,28,10.62,34.01,2.44,2,2,22620,22342,21679,2,2,2,18585,18440,17415,15285,15180,14253,3300,3260,3162,0,0,0,0,0,0,3.9,6.6,3.26,3.20,26440,99,39961,79,11,167,990,2090,2016,2634,88,12
"""511076114001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2266.00,678.00,129.00,36,44,57,22,27,36,14,17,21,7.68,40.38,1.90,2,2,18943,18614,17875,2,2,2,14658,14418,13434,11894,11702,10827,2764,2716,2607,0,0,0,0,0,0,8.2,6.6,8.68,5.26,26060,32,38670,79,7,253,690,1874,2051,1625,59,41
"""511076112071""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2136.00,696.00,236.72,46,57,73,31,39,52,15,18,22,8.19,24.07,1.97,2,2,18520,18323,17777,3,3,3,15087,14836,13796,12385,12163,11203,2702,2673,2592,0,0,0,0,0,0,8.0,6.8,7.28,2.94,22984,42,37645,79,5,327,574,2699,2732,2384,91,9
"""511539019004""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1275.00,350.00,361.73,39,48,62,23,28,37,16,20,24,9.09,8.79,2.18,2,2,20006,20111,20019,3,3,3,16688,16408,15244,13654,13361,12217,2919,2934,2919,115,113,108,20,20,19,3.8,6.9,0.98,0.97,21045,90,25785,79,12,130,974,1960,1960,1957,88,12
"""510411005055""","""Richmond, VA""",1.00,892.00,344.00,317.31,49,60,53,27,34,30,22,26,24,8.56,9.28,2.01,2,2,19681,19277,19642,1,1,1,14880,14487,14794,12007,11673,11927,2870,2811,2864,2,2,3,3,3,3,3.4,4.9,1.21,1.08,10465,96,10645,81,12,87,963,1551,1834,,85,15
"""510411009221""","""Richmond, VA""",1.00,1630.00,612.00,510.29,47,58,51,26,32,28,21,26,23,8.02,9.61,1.98,2,2,18907,18590,18890,1,1,1,14596,14239,14520,11835,11524,11761,2757,2711,2755,4,4,4,5,5,5,4.3,6.8,2.30,1.20,15591,86,28060,79,10,145,944,1461,1439,1639,89,11
"""510411005091""","""Richmond, VA""",1.00,3035.00,1172.00,5863.77,53,65,57,28,36,31,24,30,26,10.07,2.01,2.21,2,2,23937,23899,24048,1,1,1,16739,16317,16648,13246,12830,13139,3491,3485,3507,2,2,2,3,3,3,1.7,2.9,0.62,0.20,7476,100,14019,84,42,39,2258,1623,1656,1428,86,14
"""510411009311""","""Richmond, VA""",1.00,850.00,361.00,440.13,57,70,62,36,46,40,20,25,22,7.43,6.10,1.90,2,2,18119,17879,18146,2,2,2,14016,13597,13922,11369,10985,11271,2642,2607,2646,4,4,4,5,5,5,4.2,6.5,3.33,0.82,13664,68,19764,79,22,81,1307,2082,2172,,96,4
"""510411002061""","""Richmond, VA""",1.00,515.00,262.00,295.61,38,46,41,21,26,23,16,20,18,6.21,5.50,1.48,1,1,16173,15603,16052,1,1,1,11201,10860,11105,8840,8582,8762,2359,2275,2341,2,2,2,2,3,3,7.8,6.2,5.01,0.89,16845,25,16267,80,14,123,1040,1210,,1210,0,100
"""510411001071""","""Richmond, VA""",1.00,2395.00,1028.00,738.11,36,44,39,20,25,22,16,19,17,5.51,7.68,1.47,1,1,14143,13771,14087,5,6,5,10856,10486,10750,8779,8463,8681,2063,2008,2054,14,15,15,17,18,17,8.8,7.6,3.55,1.39,19022,7,30635,78,8,184,864,1149,1336,1118,25,75
"""510411008061""","""Richmond, VA""",1.00,1826.00,623.00,120.64,34,42,37,17,21,18,17,21,18,6.09,31.47,1.53,1,2,16797,16208,16671,1,1,1,11609,11263,11510,9157,8896,9076,2450,2364,2431,2,3,2,3,3,3,9.1,4.1,7.41,5.16,14982,4,14898,82,7,289,854,964,1038,958,30,70
"""510411010091""","""Richmond, VA""",1.00,7476.00,2165.00,3882.22,59,73,64,35,43,38,24,30,26,11.37,6.34,2.17,2,2,24386,23969,24348,1,1,1,16566,16237,16497,13008,12740,12945,3556,3495,3551,2,2,2,2,2,2,1.8,4.3,1.65,0.56,7154,94,6109,82,48,60,1517,1984,2042,1715,83,17
"""510411004072""","""Richmond, VA""",1.00,1016.00,358.00,781.74,46,57,50,24,30,26,22,27,24,8.52,3.90,2.07,2,2,20550,20181,20533,1,1,1,15393,14973,15303,12393,12028,12306,2997,2943,2994,3,3,3,3,3,3,2.1,4.5,0.68,0.46,10579,100,12264,81,30,85,1258,1365,1339,1474,85,15
"""510411008141""","""Richmond, VA""",1.00,1836.00,589.00,500.60,45,55,48,21,27,23,23,28,25,9.74,11.46,2.11,2,2,21935,21473,21869,1,1,1,15839,15496,15767,12638,12362,12575,3199,3131,3189,2,2,2,3,3,3,2.4,4.6,2.46,1.18,12490,99,13949,81,25,97,1333,1224,1193,1297,72,28
"""510411009213""","""Richmond, VA""",1.00,624.00,267.00,143.85,42,52,46,22,27,24,20,25,22,7.09,13.16,1.91,2,2,17259,16977,17257,2,2,2,13955,13572,13873,11434,11091,11352,2517,2476,2517,4,4,4,5,5,5,4.6,7.3,2.88,1.86,15262,96,25924,78,6,249,680,1245,1304,,96,4
"""510411005053""","""Richmond, VA""",1.00,1446.00,456.00,795.14,48,60,53,25,32,28,23,28,25,9.81,5.63,2.10,2,2,21719,21265,21659,1,1,1,15761,15411,15685,12591,12308,12524,3167,3101,3159,2,2,2,2,2,2,3.2,4.3,1.37,0.57,8918,89,12062,82,17,101,975,1449,1772,,82,18
"""510411005063""","""Richmond, VA""",1.00,1171.00,423.00,1253.19,43,53,47,22,28,24,21,26,23,8.34,2.81,1.89,2,2,20921,20385,20831,1,1,1,14355,13993,14264,11302,11018,11224,3051,2973,3038,2,2,2,2,2,2,6.0,3.5,5.15,0.34,8556,40,11227,83,29,59,1329,1259,1434,1127,58,42
"""510411007014""","""Richmond, VA""",1.00,902.00,413.00,855.07,38,47,42,18,23,20,20,24,22,7.84,3.79,1.82,2,2,19946,19744,19983,2,2,2,13812,13408,13712,10898,10524,10793,2909,2879,2914,5,5,5,6,6,6,4.3,4.3,2.29,0.48,8284,59,7327,82,29,70,1630,1035,1094,994,49,51
"""510411007033""","""Richmond, VA""",1.00,1713.00,569.00,5185.21,47,58,51,22,27,24,26,31,28,11.80,1.30,2.29,2,2,26465,25999,26434,0,0,0,17558,17178,17480,13697,13385,13624,3859,3792,3855,1,1,1,1,1,1,0.7,2.5,0.35,0.11,4108,100,3948,84,102,35,2164,1239,1430,,87,13
"""510411009231""","""Richmond, VA""",1.00,1497.00,634.00,569.16,46,57,50,25,31,27,22,26,23,7.71,8.59,2.02,2,2,19006,18740,19021,1,1,2,14841,14435,14756,12065,11698,11978,2772,2733,2774,4,4,4,5,5,5,2.3,6.5,1.61,1.11,15835,100,23432,79,26,101,1348,1415,1419,1382,90,10
"""510411010031""","""Richmond, VA""",1.00,8478.00,2719.00,28901.81,68,84,74,42,53,46,25,31,28,12.38,1.16,2.25,2,2,26985,26654,27013,1,1,1,17420,17002,17333,13482,13113,13392,3935,3887,3939,2,2,2,2,2,2,0.4,3.1,0.35,0.09,6055,94,4171,83,183,19,3022,2412,2447,1643,96,4
"""510411004032""","""Richmond, VA""",1.00,3227.00,1302.00,1687.11,49,61,54,28,34,30,22,26,24,8.72,6.73,1.98,2,2,20575,20071,20515,1,1,1,14876,14435,14772,11873,11507,11779,3001,2927,2992,2,2,2,2,2,2,3.3,2.7,1.40,0.77,6650,77,11772,84,28,71,1378,1576,1731,1201,72,28
"""510411002064""","""Richmond, VA""",1.00,1392.00,511.00,306.72,44,54,47,21,27,23,22,27,24,8.47,14.11,2.06,2,2,19910,19511,19862,1,1,1,15205,14869,15136,12298,12021,12236,2903,2845,2897,3,3,3,4,4,4,3.2,6.1,2.55,1.67,16894,100,15201,80,13,140,981,1223,1065,1637,76,24
"""510411004041""","""Richmond, VA""",1.00,2119.00,884.00,597.57,34,42,37,15,19,17,18,22,20,6.61,9.78,1.67,2,2,17903,17339,17794,1,1,1,12580,12222,12484,9967,9692,9887,2611,2529,2595,2,2,2,2,2,2,7.4,4.5,14.19,1.48,10861,32,12703,81,16,100,1314,880,1293,742,31,69
